,breweryID,abv,ibu,beerID,beer_name,style,ounces,brewery_name,city,state
1803,30,0.055,45.0,285,Devil’s Ale (2010),American Pale Ale (APA),12.0,SanTan Brewing Company,Chandler,AZ
1789,30,0.055,,1995,Oktoberfest,Märzen / Oktoberfest,12.0,SanTan Brewing Company,Chandler,AZ
1788,30,0.091,99.0,2063,Count Hopula (Vault Series),American Double / Imperial IPA,16.0,SanTan Brewing Company,Chandler,AZ
1790,30,0.05,15.0,1934,SunSpot Golden Ale,American Blonde Ale,12.0,SanTan Brewing Company,Chandler,AZ
367,31,0.062,80.0,2596,Heavy Lifting,American IPA,12.0,Boulevard Brewing Company,Kansas City,MO
1136,32,0.06,,1523,Casper White Stout,American Blonde Ale,12.0,James Page Brewing Company,Stevens Point,WI
1135,32,0.055,,1524,A Capella Gluten Free Pale Ale,American Pale Ale (APA),12.0,James Page Brewing Company,Stevens Point,WI
1137,32,0.06,,1254,JP's Ould Sod Irish Red IPA,American IPA,12.0,James Page Brewing Company,Stevens Point,WI
1133,32,0.045,,2480,Healani,Hefeweizen,12.0,James Page Brewing Company,Stevens Point,WI
1132,32,,,2595,Bastian,American Strong Ale,12.0,James Page Brewing Company,Stevens Point,WI
1134,32,0.055,,1525,Yabba Dhaba Chai Tea Porter,American Porter,12.0,James Page Brewing Company,Stevens Point,WI
2156,33,0.052000000000000005,35.0,2594,Surfrider,American Pale Ale (APA),16.0,The Dudes' Brewing Company,Torrance,CA
2160,33,0.099,101.0,1561,Double Trunk,American Double / Imperial IPA,16.0,The Dudes' Brewing Company,Torrance,CA
2159,33,0.069,34.0,1562,Grandma's Pecan,English Brown Ale,16.0,The Dudes' Brewing Company,Torrance,CA
2158,33,0.05,,2034,South Bay Session IPA,American IPA,16.0,The Dudes' Brewing Company,Torrance,CA
2157,33,0.055,,2035,Kolschtal Eddy,Kölsch,16.0,The Dudes' Brewing Company,Torrance,CA
186,34,0.046,,1019,Longfin Lager,Munich Helles Lager,12.0,Ballast Point Brewing Company,San Diego,CA
187,34,0.07,70.0,1018,Sculpin IPA,American IPA,12.0,Ballast Point Brewing Company,San Diego,CA
183,34,0.038,40.0,2105,Even Keel,American IPA,12.0,Ballast Point Brewing Company,San Diego,CA
184,34,0.052000000000000005,23.0,1401,Ballast Point Pale Ale,Kölsch,12.0,Ballast Point Brewing Company,San Diego,CA
182,34,0.07,,2593,Grapefruit Sculpin,American IPA,12.0,Ballast Point Brewing Company,San Diego,CA
185,34,0.07,75.0,1400,Big Eye India Pale Ale,American IPA,12.0,Ballast Point Brewing Company,San Diego,CA
100,35,0.056,,2102,Brotherhood Steam,California Common / Steam Beer,12.0,Anchor Brewing Company,San Francisco,CA
98,35,0.045,,2577,Summer Wheat,American Pale Wheat Ale,12.0,Anchor Brewing Company,San Francisco,CA
97,35,0.065,,2578,IPA,American IPA,12.0,Anchor Brewing Company,San Francisco,CA
96,35,0.059,,2592,Liberty Ale,American IPA,12.0,Anchor Brewing Company,San Francisco,CA
99,35,0.049,,2103,California Lager,American Amber / Red Lager,12.0,Anchor Brewing Company,San Francisco,CA
793,36,0.048,20.0,1968,FMB 101,Kölsch,12.0,Figueroa Mountain Brewing Company,Buellton,CA
792,36,0.055,45.0,2590,Czech Yo Self,Czech Pilsener,12.0,Figueroa Mountain Brewing Company,Buellton,CA
791,36,0.045,,2591,Weiss Weiss Baby,Kristalweizen,12.0,Figueroa Mountain Brewing Company,Buellton,CA
164,37,0.056,10.0,108,White Rascal,Witbier,12.0,Avery Brewing Company,Boulder,CO
165,37,0.063,69.0,107,Avery India Pale Ale,American IPA,12.0,Avery Brewing Company,Boulder,CO
166,37,0.055,17.0,106,Ellie’s Brown Ale,American Brown Ale,12.0,Avery Brewing Company,Boulder,CO
163,37,0.047,42.0,146,Avery Joe’s Premium American Pilsner,German Pilsener,12.0,Avery Brewing Company,Boulder,CO
161,37,0.08,,2589,Raja,American Double / Imperial IPA,12.0,Avery Brewing Company,Boulder,CO
162,37,0.064,,2546,Perzik Saison,Saison / Farmhouse Ale,12.0,Avery Brewing Company,Boulder,CO
2221,38,0.075,63.0,2458,Chupahopra,American IPA,12.0,Twisted X Brewing Company,Dripping Springs,TX
2222,38,0.051,19.0,2212,Twisted X,American Adjunct Lager,12.0,Twisted X Brewing Company,Dripping Springs,TX
2220,38,0.054000000000000006,26.0,2588,Cow Creek,American Amber / Red Lager,12.0,Twisted X Brewing Company,Dripping Springs,TX
905,39,0.07,11.0,2587,Vanilla Porter,American Porter,16.0,Gonzo's BiggDogg Brewing,Kalamazoo,MI
249,40,0.075,60.0,2585,Galaxy IPA,American IPA,16.0,Big Muddy Brewing,Murphysboro,IL
248,40,0.06,,2586,Blueberry Blonde,Fruit / Vegetable Beer,12.0,Big Muddy Brewing,Murphysboro,IL
1223,41,0.046,8.0,2584,Gose,Gose,16.0,Lost Nation Brewing,East Fairfield,VT
1226,41,0.045,,2581,Lost Galaxy,American IPA,16.0,Lost Nation Brewing,East Fairfield,VT
1225,41,0.055,,2582,Mosaic Single Hop IPA,American IPA,16.0,Lost Nation Brewing,East Fairfield,VT
1224,41,0.048,20.0,2583,Vermont Pilsner,German Pilsener,16.0,Lost Nation Brewing,East Fairfield,VT
1738,42,0.043,,1807,Maine Island Trail Ale,American Pale Ale (APA),16.0,Rising Tide Brewing Company,Portland,ME
1737,42,0.035,,2580,Gose,Gose,16.0,Rising Tide Brewing Company,Portland,ME
1757,43,0.048,,1098,Hala Kahiki Pineapple Beer,Fruit / Vegetable Beer,12.0,Rivertowne Brewing Company,Export,PA
1756,43,0.062,,1099,Old Wylie's IPA,American IPA,12.0,Rivertowne Brewing Company,Export,PA
1755,43,0.055,,1100,RT Lager,American Amber / Red Lager,12.0,Rivertowne Brewing Company,Export,PA
1754,43,0.061,,1101,Grateful White,Witbier,12.0,Rivertowne Brewing Company,Export,PA
1751,43,0.081,,1764,Rudolph's Red,American Amber / Red Ale,12.0,Rivertowne Brewing Company,Export,PA
1745,43,0.08,,2049,Headless Wylie,Pumpkin Ale,12.0,Rivertowne Brewing Company,Export,PA
1746,43,0.05,,2048,Dayman IPA,American IPA,12.0,Rivertowne Brewing Company,Export,PA
1747,43,0.071,,1880,All Aboard! Anniversary Stout,Oatmeal Stout,12.0,Rivertowne Brewing Company,Export,PA
1753,43,0.051,,1102,Maxwell's Scottish Ale,Scottish Ale,12.0,Rivertowne Brewing Company,Export,PA
1750,43,0.08,,1877,Patrick's Poison,American Amber / Red Ale,12.0,Rivertowne Brewing Company,Export,PA
1752,43,0.053,,1103,Babbling Blonde,American Blonde Ale,12.0,Rivertowne Brewing Company,Export,PA
1744,43,0.062,,2373,Oktoberfest,Märzen / Oktoberfest,12.0,Rivertowne Brewing Company,Export,PA
1749,43,0.048,,1878,OH-PA Session Pale Ale,American Pale Ale (APA),12.0,Rivertowne Brewing Company,Export,PA
1748,43,0.062,,1879,Hop Lace,American White IPA,12.0,Rivertowne Brewing Company,Export,PA
1743,43,0.05,100.0,2579,Jah Mon,American IPA,12.0,Rivertowne Brewing Company,Export,PA
1720,44,0.055,40.0,2576,Fist City,American Pale Ale (APA),12.0,Revolution Brewing Company,Chicago,IL
1723,44,0.061,31.0,418,Fistmas Ale,Herbed / Spiced Beer,12.0,Revolution Brewing Company,Chicago,IL
1722,44,0.058,15.0,609,Rosa Hibiscus Ale,Herbed / Spiced Beer,12.0,Revolution Brewing Company,Chicago,IL
1726,44,0.065,70.0,415,Anti-Hero IPA,American IPA,12.0,Revolution Brewing Company,Chicago,IL
1727,44,0.05,14.0,414,Bottom Up Belgian Wit,Witbier,12.0,Revolution Brewing Company,Chicago,IL
1724,44,0.057,25.0,417,Oktoberfest Revolution,Märzen / Oktoberfest,12.0,Revolution Brewing Company,Chicago,IL
1725,44,0.068,28.0,416,Eugene Porter,American Porter,12.0,Revolution Brewing Company,Chicago,IL
1721,44,0.068,,1133,A Little Crazy,Belgian Pale Ale,12.0,Revolution Brewing Company,Chicago,IL
2115,45,0.05,20.0,412,Halcyon Unfiltered Wheat,American Pale Wheat Ale,12.0,Tallgrass Brewing Company,Manhattan,KS
2120,45,0.063,60.0,101,Tallgrass IPA,American IPA,16.0,Tallgrass Brewing Company,Manhattan,KS
2103,45,0.085,34.0,2575,Wooden Rooster,Tripel,16.9,Tallgrass Brewing Company,Manhattan,KS
2104,45,0.048,20.0,2555,Ginger Peach Saison,Saison / Farmhouse Ale,16.0,Tallgrass Brewing Company,Manhattan,KS
2105,45,0.062,35.0,1736,Zombie Monkie,American Porter,16.0,Tallgrass Brewing Company,Manhattan,KS
2106,45,0.056,20.0,1196,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,16.0,Tallgrass Brewing Company,Manhattan,KS
2119,45,0.05,20.0,102,Buffalo Sweat (2010),Milk / Sweet Stout,16.0,Tallgrass Brewing Company,Manhattan,KS
2118,45,0.044,22.0,103,Tallgrass Ale,American Brown Ale,16.0,Tallgrass Brewing Company,Manhattan,KS
2107,45,0.05,20.0,1063,Vanilla Bean Buffalo Sweat,Oatmeal Stout,16.0,Tallgrass Brewing Company,Manhattan,KS
2108,45,0.068,110.0,1017,Ethos IPA,American IPA,16.0,Tallgrass Brewing Company,Manhattan,KS
2109,45,0.044,12.0,1009,Tallgrass Pub Ale,American Brown Ale,16.0,Tallgrass Brewing Company,Manhattan,KS
2117,45,0.07200000000000001,93.0,104,Oasis (2010),American Double / Imperial IPA,16.0,Tallgrass Brewing Company,Manhattan,KS
2111,45,0.05,20.0,765,Buffalo Sweat,Milk / Sweet Stout,16.0,Tallgrass Brewing Company,Manhattan,KS
2113,45,0.052000000000000005,,595,8-Bit Pale Ale,American Pale Ale (APA),16.0,Tallgrass Brewing Company,Manhattan,KS
2114,45,0.085,,537,Velvet Rooster,Tripel,16.0,Tallgrass Brewing Company,Manhattan,KS
2116,45,0.05,16.0,105,Köld Lager (2010),German Pilsener,16.0,Tallgrass Brewing Company,Manhattan,KS
2110,45,0.07200000000000001,93.0,912,Oasis,Extra Special / Strong Bitter (ESB),16.0,Tallgrass Brewing Company,Manhattan,KS
2112,45,0.05,20.0,676,Halcyon Unfiltered Wheat,American Pale Wheat Ale,16.0,Tallgrass Brewing Company,Manhattan,KS
1866,46,0.054000000000000006,42.0,1388,The Crisp,German Pilsener,16.0,Sixpoint Craft Ales,Brooklyn,NY
1858,46,0.042,16.0,2479,Jammer,Gose,12.0,Sixpoint Craft Ales,Brooklyn,NY
1867,46,0.052000000000000005,34.0,1387,Sweet Action,Cream Ale,16.0,Sixpoint Craft Ales,Brooklyn,NY
1868,46,0.063,57.0,1386,Righteous Ale,Rye Beer,16.0,Sixpoint Craft Ales,Brooklyn,NY
1869,46,0.064,62.0,1385,Bengali Tiger,American IPA,16.0,Sixpoint Craft Ales,Brooklyn,NY
1870,46,0.099,85.0,1020,3Beans,Baltic Porter,12.0,Sixpoint Craft Ales,Brooklyn,NY
1871,46,0.059,47.0,778,Brownstone,American Brown Ale,16.0,Sixpoint Craft Ales,Brooklyn,NY
1872,46,0.052000000000000005,11.0,630,Apollo,American Pale Wheat Ale,16.0,Sixpoint Craft Ales,Brooklyn,NY
1873,46,0.049,35.0,629,Harbinger,Saison / Farmhouse Ale,16.0,Sixpoint Craft Ales,Brooklyn,NY
1874,46,0.091,103.0,628,Resin,American Double / Imperial IPA,12.0,Sixpoint Craft Ales,Brooklyn,NY
1875,46,0.063,69.0,525,Diesel,American Stout,16.0,Sixpoint Craft Ales,Brooklyn,NY
1876,46,0.06,48.0,512,Autumnation (2011-12) (2011),Pumpkin Ale,16.0,Sixpoint Craft Ales,Brooklyn,NY
1877,46,0.054000000000000006,42.0,425,The Crisp (2011),German Pilsener,16.0,Sixpoint Craft Ales,Brooklyn,NY
1878,46,0.052000000000000005,34.0,424,Sweet Action (2011),Cream Ale,16.0,Sixpoint Craft Ales,Brooklyn,NY
1879,46,0.063,57.0,423,Righteous Ale (2011),Rye Beer,16.0,Sixpoint Craft Ales,Brooklyn,NY
1880,46,0.064,62.0,422,Bengali Tiger (2011),American IPA,16.0,Sixpoint Craft Ales,Brooklyn,NY
1859,46,0.08,,2443,Abigale,Belgian Pale Ale,12.0,Sixpoint Craft Ales,Brooklyn,NY
1860,46,0.032,7.0,2266,Rad,Fruit / Vegetable Beer,16.0,Sixpoint Craft Ales,Brooklyn,NY
1857,46,0.1,52.0,2574,4Beans,Baltic Porter,12.0,Sixpoint Craft Ales,Brooklyn,NY
1862,46,0.047,50.0,1962,Sensi Harvest,American Pale Ale (APA),12.0,Sixpoint Craft Ales,Brooklyn,NY
1865,46,0.067,74.0,1591,Autumnation (2013),American IPA,16.0,Sixpoint Craft Ales,Brooklyn,NY
1861,46,0.065,62.0,2090,Bengali,American IPA,24.0,Sixpoint Craft Ales,Brooklyn,NY
1863,46,0.099,111.0,1696,Hi-Res,American Double / Imperial IPA,12.0,Sixpoint Craft Ales,Brooklyn,NY
1864,46,0.07,70.0,1608,Global Warmer,American Strong Ale,12.0,Sixpoint Craft Ales,Brooklyn,NY
2352,47,0.055,,2573,Raspberry Berliner Weisse,Berliner Weissbier,12.0,White Birch Brewing,Hooksett,NH
2355,47,0.055,,2570,Berliner Weisse,Berliner Weissbier,12.0,White Birch Brewing,Hooksett,NH
2354,47,0.055,,2571,Blueberry Berliner Weisse,Berliner Weissbier,12.0,White Birch Brewing,Hooksett,NH
2353,47,0.05,,2572,Hop Session,American IPA,12.0,White Birch Brewing,Hooksett,NH
806,48,0.053,,2462,Pivo Pils,German Pilsener,12.0,Firestone Walker Brewing Company,Paso Robles,CA
804,48,0.045,47.0,2569,Easy Jack,American IPA,12.0,Firestone Walker Brewing Company,Paso Robles,CA
808,48,0.047,20.0,1733,805,American Blonde Ale,12.0,Firestone Walker Brewing Company,Paso Robles,CA
807,48,0.047,,1957,805 Blonde Ale,American Blonde Ale,12.0,Firestone Walker Brewing Company,Paso Robles,CA
805,48,0.075,75.0,2463,Union Jack,American IPA,12.0,Firestone Walker Brewing Company,Paso Robles,CA
2093,49,0.064,,1710,SweetWater IPA,American IPA,12.0,SweetWater Brewing Company,Atlanta,GA
2091,49,0.055,35.0,2568,Take Two Pils,German Pilsener,12.0,SweetWater Brewing Company,Atlanta,GA
2092,49,0.057,,2551,Waterkeeper,Hefeweizen,12.0,SweetWater Brewing Company,Atlanta,GA
2094,49,0.054000000000000006,,1709,420 Extra Pale Ale,American Pale Ale (APA),12.0,SweetWater Brewing Company,Atlanta,GA
817,50,0.07,70.0,2566,Flying Mouse 4,American IPA,12.0,Flying Mouse Brewery,Troutville,VA
816,50,0.04,,2567,Flying Mouse 8,American Porter,12.0,Flying Mouse Brewery,Troutville,VA
2293,51,0.067,,345,Upslope Brown Ale,English Brown Ale,12.0,Upslope Brewing Company,Boulder,CO
2283,51,0.06,,2560,Blood Orange Saison,Saison / Farmhouse Ale,12.0,Upslope Brewing Company,Boulder,CO
2294,51,0.058,,80,Upslope Pale Ale,American Pale Ale (APA),12.0,Upslope Brewing Company,Boulder,CO
2292,51,0.048,22.0,444,Upslope Craft Lager,Vienna Lager,12.0,Upslope Brewing Company,Boulder,CO
2284,51,0.065,33.0,1932,Thai Style White IPA,American White IPA,12.0,Upslope Brewing Company,Boulder,CO
2295,51,0.07200000000000001,,79,Upslope India Pale Ale,American IPA,12.0,Upslope Brewing Company,Boulder,CO
2290,51,0.069,,614,Upslope Foreign Style Stout,Foreign / Export Stout,12.0,Upslope Brewing Company,Boulder,CO
2287,51,0.08199999999999999,,907,Upslope Christmas Ale,Winter Warmer,16.0,Upslope Brewing Company,Boulder,CO
2285,51,0.075,30.0,1853,Ferus Fluxus Wild Belgian Pale Ale,American Wild Ale,19.2,Upslope Brewing Company,Boulder,CO
2289,51,0.075,30.0,683,Upslope Belgian Style Pale Ale,Belgian Pale Ale,12.0,Upslope Brewing Company,Boulder,CO
2288,51,0.077,,906,Upslope Pumpkin Ale,Pumpkin Ale,16.0,Upslope Brewing Company,Boulder,CO
2291,51,0.048,15.0,466,Top Rope Mexican-style Craft Lager,Vienna Lager,12.0,Upslope Brewing Company,Boulder,CO
2282,51,0.076,,2561,Lee Hill Series Vol. 1 - Barrel Aged Brown Ale,American Brown Ale,19.2,Upslope Brewing Company,Boulder,CO
2286,51,0.099,90.0,1315,Upslope Imperial India Pale Ale,American Double / Imperial IPA,19.2,Upslope Brewing Company,Boulder,CO
2280,51,0.068,24.0,2563,Lee Hill Series Vol. 2 - Wild Saison,American Wild Ale,19.2,Upslope Brewing Company,Boulder,CO
2279,51,0.104,,2564,Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,Rye Beer,19.2,Upslope Brewing Company,Boulder,CO
2278,51,0.128,,2565,Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,Quadrupel (Quad),19.2,Upslope Brewing Company,Boulder,CO
2281,51,0.099,51.0,2562,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,American Double / Imperial Stout,19.2,Upslope Brewing Company,Boulder,CO
1658,52,0.065,,2559,Blood of the Unicorn,American Amber / Red Ale,16.0,Pipeworks Brewing Company,Chicago,IL
223,53,0.044,44.0,2558,Moar,English India Pale Ale (IPA),12.0,Bent Brewstillery,Roseville,MN
224,53,0.083,,2557,Uber Lupin Schwarz IPA,American Double / Imperial IPA,16.0,Bent Brewstillery,Roseville,MN
225,53,0.057,27.0,2556,Nordic Blonde,American Blonde Ale,12.0,Bent Brewstillery,Roseville,MN
813,54,0.055,,2554,Moped Traveler,American Pale Ale (APA),16.0,Flesk Brewing Company,Lombard,IL
1665,55,0.054000000000000006,45.0,2553,Mazzie,American Pale Ale (APA),12.0,Pollyanna Brewing Company,Lemont,IL
471,56,0.045,,2552,Painted Turtle,American Pale Ale (APA),12.0,BuckleDown Brewing,Lyons,IL
717,57,0.05,,2015,Strawberry Blonde,Fruit / Vegetable Beer,12.0,Destihl Brewery,Bloomington,IL
718,57,0.096,85.0,1888,Hoperation Overload,American Double / Imperial IPA,12.0,Destihl Brewery,Bloomington,IL
719,57,0.049,22.0,1887,Abbey's Single Ale (Current),Abbey Single Ale,12.0,Destihl Brewery,Bloomington,IL
713,57,0.052000000000000005,16.0,2550,Weissenheimer,Hefeweizen,12.0,Destihl Brewery,Bloomington,IL
716,57,0.05,12.0,2021,Here Gose Nothin',Gose,12.0,Destihl Brewery,Bloomington,IL
715,57,0.063,76.0,2025,Vertex IPA,American IPA,12.0,Destihl Brewery,Bloomington,IL
714,57,0.049,22.0,2505,Abbey's Single (2015- ),Abbey Single Ale,12.0,Destihl Brewery,Bloomington,IL
2031,58,0.083,100.0,2415,Unchained #18 Hop Silo,American Double / Imperial IPA,16.0,Summit Brewing Company,St. Paul,MN
2029,58,0.053,40.0,2549,Make It So,Extra Special / Strong Bitter (ESB),12.0,Summit Brewing Company,St. Paul,MN
2030,58,0.047,55.0,2473,Hopvale Organic Ale,American Pale Ale (APA),16.0,Summit Brewing Company,St. Paul,MN
1193,59,0.05,,2492,Schoolhouse Honey,American Amber / Red Ale,12.0,Latitude 42 Brewing Company,Portage,MI
1191,59,0.045,,2547,Beach Cruiser,Hefeweizen,12.0,Latitude 42 Brewing Company,Portage,MI
1194,59,0.055,,2491,10 Degrees of Separation,English Brown Ale,12.0,Latitude 42 Brewing Company,Portage,MI
1192,59,0.068,,2493,I.P. Eh!,American IPA,12.0,Latitude 42 Brewing Company,Portage,MI
48,60,0.065,,2285,Resurrected,American IPA,12.0,4 Hands Brewing Company,Saint Louis,MO
47,60,0.065,,2286,Divided Sky,American IPA,12.0,4 Hands Brewing Company,Saint Louis,MO
46,60,0.055,,2287,Alter Ego,American Black Ale,12.0,4 Hands Brewing Company,Saint Louis,MO
45,60,0.06,,2288,Reprise Centennial Red,American Amber / Red Ale,12.0,4 Hands Brewing Company,Saint Louis,MO
44,60,0.055,,2324,Cast Iron Oatmeal Brown,American Brown Ale,12.0,4 Hands Brewing Company,Saint Louis,MO
43,60,0.045,18.0,2544,Send Help,American Blonde Ale,12.0,4 Hands Brewing Company,Saint Louis,MO
42,60,0.035,11.0,2545,Passion Fruit Prussia,Berliner Weissbier,12.0,4 Hands Brewing Company,Saint Louis,MO
49,60,0.05,28.0,1870,Contact High,American Pale Wheat Ale,12.0,4 Hands Brewing Company,Saint Louis,MO
2084,61,0.062,99.0,12,Furious,American IPA,16.0,Surly Brewing Company,Brooklyn Center,MN
2082,61,0.051,20.0,14,Hell,Keller Bier / Zwickel Bier,16.0,Surly Brewing Company,Brooklyn Center,MN
2081,61,0.097,120.0,15,Abrasive Ale,American Double / Imperial IPA,16.0,Surly Brewing Company,Brooklyn Center,MN
2083,61,0.067,33.0,13,CynicAle,Saison / Farmhouse Ale,16.0,Surly Brewing Company,Brooklyn Center,MN
2072,61,0.07200000000000001,,2543,Todd the Axe Man,American IPA,16.0,Surly Brewing Company,Brooklyn Center,MN
2080,61,0.051,45.0,16,Bender,American Brown Ale,16.0,Surly Brewing Company,Brooklyn Center,MN
2078,61,0.055,34.0,18,SurlyFest,Rye Beer,16.0,Surly Brewing Company,Brooklyn Center,MN
2077,61,0.04,37.0,19,Bitter Brewer,English Bitter,16.0,Surly Brewing Company,Brooklyn Center,MN
2076,61,0.075,90.0,329,WET,American IPA,16.0,Surly Brewing Company,Brooklyn Center,MN
2075,61,0.073,69.0,1112,Overrated! West Coast Style IPA,American IPA,16.0,Surly Brewing Company,Brooklyn Center,MN
2074,61,0.099,85.0,1739,BLAKKR,American Black Ale,16.0,Surly Brewing Company,Brooklyn Center,MN
2073,61,0.057,,2409,Doomtree,Extra Special / Strong Bitter (ESB),16.0,Surly Brewing Company,Brooklyn Center,MN
2079,61,0.051,45.0,17,Coffee Bender,American Brown Ale,16.0,Surly Brewing Company,Brooklyn Center,MN
67,62,0.08199999999999999,68.0,2540,Citra Ass Down,American IPA,16.0,Against The Grain Brewery,Louisville,KY
68,62,0.05,20.0,2539,The Brown Note,American Brown Ale,16.0,Against The Grain Brewery,Louisville,KY
659,63,0.052000000000000005,25.0,356,Crazy Mountain Amber Ale,American Amber / Red Ale,12.0,Crazy Mountain Brewing Company,Edwards,CO
658,63,0.06,,613,Mountain Livin' Pale Ale,American Pale Ale (APA),12.0,Crazy Mountain Brewing Company,Edwards,CO
657,63,0.052000000000000005,15.0,685,Lava Lake Wit,Witbier,12.0,Crazy Mountain Brewing Company,Edwards,CO
655,63,,,1163,WinterWonderGrass Festival Ale,American Amber / Red Ale,12.0,Crazy Mountain Brewing Company,Edwards,CO
654,63,0.059,,1689,Snowcat Coffee Stout,American Stout,12.0,Crazy Mountain Brewing Company,Edwards,CO
652,63,0.06,46.0,2538,Neomexicanus Native,American Pale Ale (APA),12.0,Crazy Mountain Brewing Company,Edwards,CO
653,63,0.075,25.0,2355,Old Soul,Belgian Strong Pale Ale,12.0,Crazy Mountain Brewing Company,Edwards,CO
656,63,,,940,Boohai Red Ale,American Amber / Red Ale,12.0,Crazy Mountain Brewing Company,Edwards,CO
1896,64,0.08199999999999999,,2536,Tripel Deke,Tripel,24.0,SlapShot Brewing Company,Chicago,IL
1895,64,0.085,,2537,Monkey Dancing On A Razor Blade,Belgian IPA,24.0,SlapShot Brewing Company,Chicago,IL
1347,65,0.075,,2529,Love In An Ellavator,American IPA,24.0,Mikerphone Brewing,Chicago,IL
1346,65,0.043,8.0,2530,Daft Funk,Berliner Weissbier,24.0,Mikerphone Brewing,Chicago,IL
1345,65,0.065,,2531,En Parfaite Harmonie,Saison / Farmhouse Ale,24.0,Mikerphone Brewing,Chicago,IL
1348,65,0.053,,2528,Spin Doctor,American Pale Ale (APA),24.0,Mikerphone Brewing,Chicago,IL
1344,65,0.075,,2532,One-Hit Wonderful,Belgian IPA,24.0,Mikerphone Brewing,Chicago,IL
1341,65,0.083,,2535,Vinyl Frontier,American Double / Imperial IPA,24.0,Mikerphone Brewing,Chicago,IL
1342,65,0.08,,2534,Disco Superfly,American IPA,24.0,Mikerphone Brewing,Chicago,IL
1343,65,0.075,,2533,Misty Mountain Hop,American IPA,24.0,Mikerphone Brewing,Chicago,IL
873,66,0.044,5.0,2520,Yo Soy Un Berliner,Berliner Weissbier,12.0,Freetail Brewing Company,San Antonio,TX
866,66,0.053,27.0,2527,OktoberFiesta,,12.0,Freetail Brewing Company,San Antonio,TX
867,66,0.065,33.0,2526,Texicali ,American Brown Ale,12.0,Freetail Brewing Company,San Antonio,TX
869,66,0.042,20.0,2524,Bat Outta Helles,Munich Helles Lager,12.0,Freetail Brewing Company,San Antonio,TX
870,66,0.068,,2523,Original,American Amber / Red Ale,12.0,Freetail Brewing Company,San Antonio,TX
871,66,0.042,10.0,2522,Rye Wit,Witbier,12.0,Freetail Brewing Company,San Antonio,TX
